topic,s,regdate,regdate-display,msg.commander,msg.sender,msg.ceramic_state.h-position,msg.information.serial_no,msg.information.iotm_fw_ver,msg.information.machine_fw_ver,msg.information.machine_no,msg.ceramic_state.curr_pinpoint,msg.stomach_pad.curr-temperature,msg.ceramic_state.dest_pinpoint,msg.ceramic_state.elapsed_time,msg.ceramic_state.v-position,msg.sub_state.curr-temperature,msg.ext1_state.curr-temperature,msg.base_state.curr-temperature,msg.ceramic_state.curr-temperature,msg.ceramic_state.state,msg.sub_state.play,msg.sub_state.mode,msg.sub_state.force,msg.music.play,msg.music.music_no,msg.timesync,msg.command_no,msg.refresh,msg.alpha_state.curr-temperature,msg.alpha_state.temperature,msg.information.firmware_ver,msg.reply.commander,msg.reply.activated,msg.reply.command_no,msg.reply.power,msg.ext1_state.temperature,msg.sub_force,msg.ceramic_state.operation_time,msg.music.bluetooth_name,msg.sub_state.temperature,msg.ceramic_state.mode_index,msg.ceramic_state.mode_list,msg.base_state.power,msg.ceramic_state.spin-length,msg.sub_play,msg.ceramic_force,msg.stomach_pad.mode,msg.ceramic_state.force,msg.ceramic_state.play,msg.base_state.temperature,msg.ceramic_state.temperature,msg.sub_state.state,msg.stomach_pad.play,msg.stomach_pad.temperature,msg.stomach_pad.force,msg.music.source,msg.music.volume,msg.music.voice_guidance,msg.music.sourcelist,msg.mode_list,msg.mode_index,msg.ceramic_mode,msg.power,msg.ceramic_play,msg.stomach_play,msg.stomach_force,msg.sub_temperature,msg.alpha_temperature,msg.ext2_temperature,msg.ext1_temperature,msg.temperature,msg.stomach_temperature,msg.ceramic_temperature,msg.CCIP_PTL,msg.music_volume,msg.sub_mode,msg.music_select,"msg.music_play
"
7c87ceddc604,3,1641713189022.0,2022-01-09 16:26:29,79336.0,7c87ceddc604,2209.0, ,000.03.010,000.01.006.sa,1.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87ceddc6cc,3,1641713190101.0,2022-01-09 16:26:30,38033.0,7c87ceddc6cc,, ,000.03.010,000.03.059.SA,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87ceddc974,3,1641713190378.0,2022-01-09 16:26:30,0.0,7c87ceddc974,, ,000.03.010,000.03.055.RA,1.0,,,,,180.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87ceddca08,3,1641713189497.0,2022-01-09 16:26:29,0.0,7c87ceddca08,6558.0, ,000.03.010,000.03.053.MA,1.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87ceddd8b8,3,1641713190417.0,2022-01-09 16:26:30,0.0,7c87ceddd8b8,6051.0, ,000.03.010,000.03.050.VA,1.0,,,,,,,,540.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87ceddf7f0,3,1641713190665.0,2022-01-09 16:26:30,356422.0,7c87ceddf7f0,, ,000.03.010,000.01.005.ma,1.0,,,,2480.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87ceddf800,3,1641713376665.0,2022-01-09 16:29:36,0.0,7c87ceddf800,, ,000.03.010,000.03.050.VA,1.0,,,,,,,,490.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87ceddf898,3,1641713189618.0,2022-01-09 16:26:29,309890.0,7c87ceddf898,4504.0, ,000.03.010,000.03.057.SB,1.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87ceddf920,3,1641713189347.0,2022-01-09 16:26:29,261.0,7c87ceddf920,6422.0, ,000.03.010,001.01.005.ra,1.0,24.0,,,1980.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87ceddf94c,3,1641713190900.0,2022-01-09 16:26:30,612.0,7c87ceddf94c,, ,000.03.010,000.03.050.VA,1.0,,,,280.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87ceddf984,3,1641713189454.0,2022-01-09 16:26:29,0.0,7c87ceddf984,4722.0, ,000.03.010,000.01.006.sa,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87ceddf98c,3,1641713190015.0,2022-01-09 16:26:30,236642.0,7c87ceddf98c,3049.0, ,000.03.010,000.03.050.VA,1.0,15.0,,,,,,,490.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87ceddf9c8,3,1641713195425.0,2022-01-09 16:26:35,0.0,7c87ceddf9c8,, ,000.03.010,000.03.055.SA,1.0,,,,860.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87ceddf9f8,3,1641713193259.0,2022-01-09 16:26:33,218447.0,7c87ceddf9f8,, ,000.03.010,000.03.055.RA,1.0,,,,1180.0,,480.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87ceddfb04,3,1641713189374.0,2022-01-09 16:26:29,0.0,7c87ceddfb04,6515.0, ,000.03.010,000.03.059.SA,1.0,,,,,152.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87ceddfc14,3,1641713189649.0,2022-01-09 16:26:29,0.0,7c87ceddfc14,1445.0, ,000.03.010,000.01.006.sa,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87ceddfcc8,3,1641713569155.0,2022-01-09 16:32:49,0.0,7c87ceddfcc8,, ,000.03.010,000.03.055.RA,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87ceddfe88,3,1641713190094.0,2022-01-09 16:26:30,0.0,7c87ceddfe88,2346.0, ,000.03.010,000.01.006.ba,1.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87ceddfee0,3,1641713189466.0,2022-01-09 16:26:29,99907.0,7c87ceddfee0,1342.0, ,000.03.010,000.03.050.VA,1.0,6.0,,,,558.0,490.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87ceddff34,3,1641713190679.0,2022-01-09 16:26:30,0.0,7c87ceddff34,3702.0, ,000.03.010,000.03.054.RA,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87ceddff58,3,1641713189603.0,2022-01-09 16:26:29,283561.0,7c87ceddff58,2202.0, ,000.03.010,000.03.056.SA,1.0,9.0,,,1050.0,124.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cede008c,3,1641713189570.0,2022-01-09 16:26:29,227346.0,7c87cede008c,3158.0, ,000.03.010,000.01.006.ba,1.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cede00e8,3,1641713190281.0,2022-01-09 16:26:30,122141.0,7c87cede00e8,3088.0, ,000.03.010,000.03.050.RA,1.0,14.0,,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cede0144,3,1641713202564.0,2022-01-09 16:26:42,0.0,7c87cede0144,, ,000.03.010,000.03.058.SA,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cede015c,3,1641713191221.0,2022-01-09 16:26:31,0.0,7c87cede015c,, ,000.03.010,000.03.050.VA,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cede02c4,3,1641713301377.0,2022-01-09 16:28:21,250750.0,7c87cede02c4,, ,000.03.010,000.03.058.SA,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cede02d8,3,1641713191794.0,2022-01-09 16:26:31,0.0,7c87cede02d8,, ,000.03.010,000.03.055.RA,1.0,,,,680.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cede0520,3,1641713190946.0,2022-01-09 16:26:30,0.0,7c87cede0520,3927.0, ,000.03.010,000.03.050.VA,1.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cede0588,3,1641713189251.0,2022-01-09 16:26:29,213597.0,7c87cede0588,, ,000.03.010,000.01.006.sa,1.0,,,,1090.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cede0664,3,1641713378558.0,2022-01-09 16:29:38,0.0,7c87cede0664,100.0, ,000.03.010,000.01.006.ba,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cede077c,3,1641713197793.0,2022-01-09 16:26:37,237131.0,7c87cede077c,, ,000.03.010,000.01.006.ma,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cede0b9c,3,1641713189679.0,2022-01-09 16:26:29,241873.0,7c87cede0b9c,, ,000.03.010,000.01.005.va,1.0,,,,,245.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cede0c0c,3,1641713189217.0,2022-01-09 16:26:29,176160.0,7c87cede0c0c,5528.0, ,000.03.010,000.03.058.SA,1.0,,,,1890.0,167.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cede0dac,3,1641713564747.0,2022-01-09 16:32:44,0.0,7c87cede0dac,, ,000.03.010,001.01.006.ra,1.0,,,,,,,,470.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cede0dc0,3,1641713191948.0,2022-01-09 16:26:31,31867.0,7c87cede0dc0,, ,000.03.010,000.03.050.VA,1.0,,,,,,,,550.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cede0dd4,3,1641713194880.0,2022-01-09 16:26:34,186548.0,7c87cede0dd4,, ,000.03.010,000.01.006.sa,1.0,,,,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cede0ddc,3,1641713189663.0,2022-01-09 16:26:29,0.0,7c87cede0ddc,1375.0, ,000.03.010,000.01.005.va,1.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cede0ed8,3,1641713189764.0,2022-01-09 16:26:29,0.0,7c87cede0ed8,, ,000.03.010,000.03.055.SA,1.0,,,,,133.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cede123c,3,1641713189998.0,2022-01-09 16:26:29,264964.0,7c87cede123c,, ,000.03.010,000.03.050.VA,1.0,,,,,,360.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cede15dc,3,1641713196515.0,2022-01-09 16:26:36,253613.0,7c87cede15dc,, ,000.03.010,001.01.006.ra,1.0,,,,1100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cede165c,3,1641713190653.0,2022-01-09 16:26:30,0.0,7c87cede165c,2409.0, ,000.03.010,000.01.006.sa,1.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cede1870,3,1641713193297.0,2022-01-09 16:26:33,265725.0,7c87cede1870,, ,000.03.010,000.03.055.BA,1.0,,,,590.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cede18ac,3,1641713189633.0,2022-01-09 16:26:29,248459.0,7c87cede18ac,6024.0, ,000.03.010,000.01.005.va,1.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cede1a10,3,1641713190069.0,2022-01-09 16:26:30,3492.0,7c87cede1a10,5687.0, ,000.03.010,000.03.055.SA,1.0,23.0,,,,209.0,,,550.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cede1a8c,3,1641713190155.0,2022-01-09 16:26:30,0.0,7c87cede1a8c,1392.0, ,000.03.010,000.01.006.sa,1.0,7.0,,7.0,,158.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cede1b00,3,1641713189645.0,2022-01-09 16:26:29,171618.0,7c87cede1b00,, ,000.03.010,000.01.006.ba,1.0,,,,,256.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cede1b50,3,1641713189063.0,2022-01-09 16:26:29,0.0,7c87cede1b50,6125.0, ,000.03.010,000.01.005.va,1.0,,,,,213.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cede1b80,3,1641713190419.0,2022-01-09 16:26:30,0.0,7c87cede1b80,1083.0, ,000.03.010,000.01.006.sa,1.0,5.0,,5.0,1170.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cede1bbc,3,1641713189883.0,2022-01-09 16:26:29,31867.0,7c87cede1bbc,, ,000.03.010,000.03.050.VA,1.0,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cede1bc0,3,1641713192350.0,2022-01-09 16:26:32,171618.0,7c87cede1bc0,, ,000.03.010,000.03.055.BA,1.0,,,,600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cede1de8,3,1641713562727.0,2022-01-09 16:32:42,242018.0,7c87cede1de8,, ,000.03.010,000.01.006.ma,1.0,,,,,292.0,,,,,,,,,,,,,,,,,,,,,,,,Master-V6-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cede1e50,3,1641713189225.0,2022-01-09 16:26:29,221773.0,7c87cede1e50,2218.0, ,000.03.010,000.01.006.ma,1.0,9.0,,,,439.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cede1f18,3,1641713568892.0,2022-01-09 16:32:48,250506.0,7c87cede1f18,6045.0, ,000.03.010,000.01.006.sa,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cede1f54,3,1641713195619.0,2022-01-09 16:26:35,898.0,7c87cede1f54,, ,000.03.010,000.03.055.BA,1.0,,,,1880.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cede1f84,3,1641713189970.0,2022-01-09 16:26:29,0.0,7c87cede1f84,, ,000.03.010,000.03.050.VA,1.0,,,,,167.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cede22c8,3,1641713191300.0,2022-01-09 16:26:31,248285.0,7c87cede22c8,3293.0, ,000.03.010,000.03.059.SA,1.0,14.0,,,1670.0,434.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cede26ec,3,1641713190045.0,2022-01-09 16:26:30,220583.0,7c87cede26ec,1295.0, ,000.03.010,000.03.058.SA,1.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cede2a94,3,1641713189275.0,2022-01-09 16:26:29,345522.0,7c87cede2a94,2939.0, ,000.03.010,000.01.006.ba,1.0,12.0,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cede2aa8,3,1641713189568.0,2022-01-09 16:26:29,281828.0,7c87cede2aa8,2233.0, ,000.03.010,000.01.006.ma,1.0,9.0,,,,500.0,450.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cede2b2c,3,1641713190843.0,2022-01-09 16:26:30,345177.0,7c87cede2b2c,5901.0, ,000.03.010,000.01.006.ba,1.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cede2bcc,3,1641713190010.0,2022-01-09 16:26:30,338196.0,7c87cede2bcc,1894.0, ,000.03.010,000.03.054.RA,1.0,9.0,,,180.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cede3ae8,3,1641713190833.0,2022-01-09 16:26:30,319746.0,7c87cede3ae8,4108.0, ,000.03.010,001.01.007.ra,1.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cede3e4c,3,1641713191568.0,2022-01-09 16:26:31,295778.0,7c87cede3e4c,, ,000.03.010,000.03.053.MA,1.0,,,,980.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cede3e80,3,1641713190072.0,2022-01-09 16:26:30,345836.0,7c87cede3e80,1897.0, ,000.03.010,000.03.055.RA,1.0,9.0,,,1260.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cede41ac,3,1641713189938.0,2022-01-09 16:26:29,280829.0,7c87cede41ac,, ,000.03.010,000.03.058.SA,1.0,,,,,139.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cede4668,3,1641713189354.0,2022-01-09 16:26:29,195.0,7c87cede4668,, ,000.03.010,000.03.050.VA,1.0,,,,1100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cede4c24,3,1641713379859.0,2022-01-09 16:29:39,278223.0,7c87cede4c24,2739.0, ,000.03.010,001.01.006.ra,1.0,12.0,,,,,,,410.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cede4d1c,3,1641713190695.0,2022-01-09 16:26:30,208850.0,7c87cede4d1c,6439.0, ,000.03.010,000.01.006.ma,1.0,24.0,,,,158.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cede4eb4,3,1641713197150.0,2022-01-09 16:26:37,0.0,7c87cede4eb4,, ,000.03.010,000.03.050.VA,1.0,,,,1600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cede51cc,3,1641713190169.0,2022-01-09 16:26:30,247810.0,7c87cede51cc,1397.0, ,000.03.010,000.01.106.sb,1.0,,,,,251.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cede52c8,3,1641713142574.0,2022-01-09 16:25:42,0.0,7c87cede52c8,1257.0, ,000.03.010,000.01.006.ba,1.0,6.0,,,,215.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cede5324,3,1641713189582.0,2022-01-09 16:26:29,0.0,7c87cede5324,, ,000.03.010,000.01.006.sa,1.0,,,,,116.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cede5398,3,1641713190523.0,2022-01-09 16:26:30,185942.0,7c87cede5398,136.0, ,000.03.010,000.03.050.VA,1.0,0.0,,,,232.0,490.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cede5504,3,1641713190526.0,2022-01-09 16:26:30,0.0,7c87cede5504,5189.0, ,000.03.010,000.03.058.SA,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cede56dc,3,1641713190090.0,2022-01-09 16:26:30,210238.0,7c87cede56dc,238.0, ,000.03.010,000.03.050.VA,1.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cede5728,3,1641713189770.0,2022-01-09 16:26:29,261831.0,7c87cede5728,1767.0, ,000.03.010,000.01.005.va,1.0,9.0,430.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cede5738,3,1641713191009.0,2022-01-09 16:26:31,40750.0,7c87cede5738,2757.0, ,000.03.010,000.03.050.VA,1.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cede57c4,3,1641713189031.0,2022-01-09 16:26:29,324.0,7c87cede57c4,175.0, ,000.03.010,000.03.054.BA,1.0,0.0,,,,107.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cede57f8,3,1641713194245.0,2022-01-09 16:26:34,168434.0,7c87cede57f8,5113.0, ,000.03.010,000.03.050.VA,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cede5900,3,1641713189881.0,2022-01-09 16:26:29,324.0,7c87cede5900,5619.0, ,000.03.010,000.03.052.MA,1.0,,,,,170.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cede5998,3,1641713194632.0,2022-01-09 16:26:34,0.0,7c87cede5998,, ,000.03.010,000.01.005.sa,1.0,,,,390.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cede5b00,3,1641713190449.0,2022-01-09 16:26:30,197021.0,7c87cede5b00,4288.0, ,000.03.010,000.03.055.BA,1.0,17.0,,,210.0,491.0,,,490.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cede5be0,3,1641713190420.0,2022-01-09 16:26:30,188821.0,7c87cede5be0,6550.0, ,000.03.010,000.03.055.RA,1.0,24.0,,,,200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cede5c04,3,1641713191920.0,2022-01-09 16:26:31,88963.0,7c87cede5c04,, ,000.03.010,000.03.058.SA,1.0,,,,830.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cede5c1c,3,1641713193604.0,2022-01-09 16:26:33,210306.0,7c87cede5c1c,, ,000.03.010,000.03.055.RA,1.0,,,,,,,,600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cede5c54,3,1641713189874.0,2022-01-09 16:26:29,0.0,7c87cede5c54,, ,000.03.010,000.03.059.SA,1.0,,,,,151.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cede5d48,3,1641713193829.0,2022-01-09 16:26:33,0.0,7c87cede5d48,, ,000.03.010,000.03.054.MA,1.0,,,,490.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cede5e30,3,1641713190922.0,2022-01-09 16:26:30,214926.0,7c87cede5e30,3964.0, ,000.03.010,000.03.055.BA,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cede5e74,3,1641713568265.0,2022-01-09 16:32:48,0.0,7c87cede5e74,6137.0, ,000.03.010,000.01.006.sa,1.0,,250.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cede6000,3,1641713190266.0,2022-01-09 16:26:30,0.0,7c87cede6000,, ,000.03.010,000.01.005.ba,1.0,,,,,325.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cede61cc,3,1641713377086.0,2022-01-09 16:29:37,266547.0,7c87cede61cc,100.0, ,000.03.010,000.01.106.sb,1.0,255.0,,255.0,0.0,100.0,0.0,,180.0,220.0,1.0,0.0,0,1.0,0.0,1.0,,,,,,,,,,,,,0.0,Master-V6-01,0.0,1.0,['M1'],,0.0,,,,9.0,1.0,500.0,400.0,1.0,,,,0.0,3.0,10.0,0.0,,,,,,,,,,,,,,,,,,,
